id,created_at,favorite_count,retweet_count,text
1386753875139514370,2021-04-26 18:47:43,11,7,"MPs are now considering Lords amendments to the Financial Services Bill.

Find out more about the Bill and track its progress: https://t.co/ZXsV4eWxs1

Watch now: https://t.co/d5auDSCGjL https://t.co/jbKLnM7BtV"
1386732235261456385,2021-04-26 17:21:43,14,7,"🔴 Secretary of State for Defence, @BWallaceMP is making a statement on Carrier Strike Group Deployment.

Watch live ⬇️ https://t.co/p0rsVh48VL"
1386722106600198145,2021-04-26 16:41:28,29,14,"🔴 Secretary of State for Foreign, Commonwealth and Development Affairs, @DominicRaab is making a statement on Global Anti-Corruption Sanctions.

Watch live ⬇️ https://t.co/OXZZH6fXec"
1386717698919383040,2021-04-26 16:23:58,16,6,"Earlier today, Andrew Mitchell MP asked an urgent question.

Watch here: https://t.co/8EYMFNQzix https://t.co/Zh6vvbHRvA"
1386704896364253188,2021-04-26 15:33:05,31,11,"Earlier today, @alisonthewliss asked an urgent question.

Watch here: https://t.co/OMtspaX4q5 https://t.co/LPZDrQFNAz"
1386680718651187207,2021-04-26 13:57:01,11,3,"We’ll be live streaming the statement on Global Anti-Corruption Sanctions, and the statement on Carrier Strike Group Deployment.

The statements will follow urgent questions at approx 5.30pm. 

You can also watch live on Parliament TV: https://t.co/DfESmn1to2"
1386675038896758789,2021-04-26 13:34:27,9,4,"The House is now sitting, starting with questions to @educationgovuk ministers.

Watch today's proceedings: https://t.co/DfESmn1to2 https://t.co/1SWWcCY7SU"
1386640974156341249,2021-04-26 11:19:05,13,10,"Wondering which ministers are answering questions, what's being debated or which Bills are coming up this week? 

Find out what's happening in the House of Commons. 

Read more: https://t.co/lU7wOvY7aX
https://t.co/lU7wOvY7aX"
1386635995509035010,2021-04-26 10:59:18,7,4,Find out more about what's being debated in Westminster Hall today: https://t.co/uu8NzAKAXm https://t.co/gqqKcc0UNN
1386635518398636032,2021-04-26 10:57:24,3,1,"Also confirmed:

• Statement from @BWallaceMP on Carrier Strike Group Deployment.

Follow the Chamber in real time: https://t.co/HEBiZuz0lv

[3/3]"
1386635398470946817,2021-04-26 10:56:56,12,8,"Also confirmed:
• Urgent question from Andrew Mitchell MP ""To ask the Secretary of State for Foreign, Commonwealth and Development Affairs if he will make a statement on reductions in the ODA budget""
• Statement from @DominicRaab on Global Anti-Corruption Sanctions 

[2/3]"
1386635178160820224,2021-04-26 10:56:03,21,13,"Find out what’s on in the House of Commons today in the #OrderPaper: https://t.co/AZcl1FvbyU

Also confirmed: 

• Urgent question from @alisonthewliss ""To ask the Minister for the Cabinet Office to update the House on the Ministerial Code""

[1/3] https://t.co/gT5PhPsCLz"
1385614315726811140,2021-04-23 15:19:30,8,3,"Coming up in the Commons next week:

- PMQs
- Financial Services Bill
- Domestic Abuse Bill

Find out what else is on in the Commons next week: https://t.co/lU7wOvY7aX"
1385604520789557249,2021-04-23 14:40:35,44,10,"Today in our photo archives - In the Commons, it takes a team of nine people, including electricians, carpenters, scaffolders and carpet fitters, to lower, inspect and clean the huge bronze lights suspended above the Chamber. 

Read more: https://t.co/NIbOyalRX2 https://t.co/aQdtUifNY0"
1385227731273662470,2021-04-22 13:43:22,212,192,"MPs are holding a debate on a motion on: Mass human rights abuses and crimes against humanity In Xinjiang Uyghur Autonomous Region.

Watch here: https://t.co/eIMgbmVjzi https://t.co/dTv3eIDbor"
